FrameID,StartTime,EndTime,Duration,MOSI_Bytes,MISO_Bytes
770,2.269436328,2.269436406,7.80E-08,,
771,2.269714416,2.269714494,7.80E-08,,
772,2.27093936,2.271331562,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x61 0x0B 0x0C 0x53 0x39 0x50 0x0C 0x00 0x29 0x44 0x74 0x40 0x98 0x40 0x3A 0x04 0x0C 0x00 0x2B 0xCC 0x74 0x60 0xB8 0x61 0x98 0x40 0x3B 0x05 0x0C 0x70 0x98 0x00 0x2B 0xCC 0x74 0x61 0xB8 0x40 0x3F 0x04 0x0C 0x71 0x98 0x00 0x2B 0xCC 0x75 0x40 0x3C 0x03 0x0C,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
773,2.272939302,2.273331506,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x61 0x3C 0x00 0x2D 0x14 0x75 0x6E 0xD8 0x04 0x10 0x94 0xA0 0x60 0xA8 0x6E 0xD8 0x06 0x10 0xF5 0xA0 0x61 0xA8 0x6E 0xD8 0x08 0x10 0xD8 0xA0 0x62 0xA8 0x6E 0xD8 0x0A 0x10 0x39 0xA0 0x63 0xA8 0x66 0x98 0x62 0xB0 0x6E 0xD8 0x0E 0x10 0x66 0xA8 0x6E 0xD8 0x10,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
774,2.274939246,2.275331448,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x61 0x6D 0x10 0x67 0xA8 0x6E 0xD8 0x12 0x10 0x68 0xA8 0x6E 0xD8 0x00 0x00 0x72 0xA0 0x6E 0xD8 0x04 0x00 0x73 0xA0 0x6E 0xD8 0x1F 0x10 0x6B 0xA8 0x6A 0x98 0x67 0xB0 0x6B 0x98 0x68 0xB0 0x6C 0x98 0x69 0xB0 0x6D 0x98 0x6A 0xB0 0x6E 0x98 0x6B 0xB0 0x12 0x14,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
775,2.277939158,2.278331362,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x61 0x9E 0xE3 0x98 0xC2 0x98 0xA1 0x98 0x80 0x98 0x07 0x14 0x3C 0x78 0x1F 0x36 0xAE 0x07 0x11 0x31 0xB2 0x07 0x00 0x00 0xD4 0x14 0x24 0x14 0xC3 0x6C 0x29 0x23 0x60 0xB8 0x03 0xB8 0x87 0x6C 0x6C 0x12 0xCC 0x12 0x61 0xB8 0x63 0xE4 0x7F 0x04 0xA6 0xD8 0x00,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
776,2.2799391,2.280331306,0.000392206,0x4C 0x05 0xFA 0x80 0x02 0x61 0xCF 0x50 0x62 0xB8 0xE2 0xE4 0x23 0x00 0x01 0x98 0x20 0x98 0x06 0x04 0x01 0x22 0xCA 0x65 0x01 0x21 0x01 0x20 0x15 0x0C 0x60 0x8A 0x60 0xA9 0x60 0x88 0x0F 0x75 0x51 0x65 0x02 0x0C 0xD7 0x6C 0x4F 0x75 0x60 0xAE 0x23 0x33 0x0D 0x65 0xF0 0x0F 0x01 0x22,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
777,2.281939044,2.282331246,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x62 0x00 0xCA 0x65 0x61 0x8E 0x00 0x23 0x61 0xAE 0x01 0x21 0x01 0x20 0xED 0x0B 0x22 0x98 0x60 0x98 0x27 0x23 0x60 0xB8 0x61 0x98 0x23 0x23 0x4E 0x64 0x61 0xB8 0xDA 0x0B 0x63 0x98 0x0F 0x6D 0x43 0xE4 0x4F 0x05 0x00 0x36 0x60 0xB8 0x4B 0x6D 0x44 0xD8 0x01,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
778,2.283234264,2.283234344,8.00E-08,,
779,2.283319498,2.283319576,7.80E-08,,
780,2.283405502,2.283405578,7.60E-08,,
781,2.283938986,2.284331188,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x62 0x31 0x50 0x3E 0x3A 0x16 0x08 0x64 0xD8 0x02 0x50 0x0A 0x31 0xE3 0xC7 0x80 0x28 0x66 0xC4 0x40 0x0C 0xED 0x5A 0xE7 0xC7 0x80 0x28 0xE6 0xC4 0x40 0x0C 0x04 0x42 0x0A 0x60 0x00 0xE0 0x93 0x19 0xC3 0x6C 0xC1 0x65 0x67 0xC4 0x20 0x0C 0x60 0xAC 0x44 0xD8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
782,2.284418234,2.28441831,7.60E-08,,
783,2.285938928,2.286331132,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x62 0x62 0x12 0x50 0x3E 0x3A 0x16 0x08 0x64 0xD8 0x11 0x50 0x0A 0x31 0xE3 0xC7 0x80 0x28 0x66 0xC4 0x40 0x0C 0xED 0x5A 0xE7 0xC7 0x80 0x28 0xE6 0xC4 0x40 0x0C 0x04 0x42 0x0A 0x60 0x00 0xE0 0x7A 0x19 0xC3 0x6C 0xC1 0x65 0x67 0xC4 0x20 0x0C 0x73 0xAC 0x27,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
784,2.287124266,2.287124342,7.60E-08,,
785,2.287674316,2.287674394,7.80E-08,,
786,2.28790752,2.287907598,7.80E-08,,
787,2.28793887,2.288331074,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x62 0x93 0x24 0x52 0x65 0xCC 0x0B 0xE0 0x98 0x00 0x30 0x63 0x98 0xC3 0xE4 0x27 0x00 0x67 0xD8 0x14 0x50 0x3E 0x3B 0x0D 0x08 0x47 0xD8 0x28 0x50 0xE2 0xC7 0x80 0x28 0x40 0xC4 0x40 0x0C 0xCA 0x60 0xE3 0xC7 0x80 0x28 0x60 0xC4 0x40 0x0C 0x60 0xAF 0x67 0xD8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
788,2.289938812,2.290331016,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x62 0xC4 0x80 0x52 0x3E 0x3B 0x0E 0x08 0x47 0xD8 0x6C 0x52 0xE2 0xC7 0x80 0x28 0x40 0xC4 0x40 0x0C 0xCA 0x60 0xE3 0xC7 0x80 0x28 0x60 0xC4 0x40 0x0C 0x67 0xDC 0x94 0x12 0x01 0x27 0xDA 0x65 0xDD 0x0B 0x04 0x14 0x94 0x14 0x00 0x00 0xCC 0x55 0x00 0x30 0x8C,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
789,2.292938726,2.293330928,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x62 0xF5 0x65 0x00 0x30 0xC4 0x14 0x21 0x14 0x96 0x10 0x60 0x84 0x40 0x3B 0x27 0x0C 0x75 0x10 0x00 0x31 0x00 0x32 0xD5 0x10 0x05 0xEA 0x90 0x01 0x15 0x37 0x60 0xB8 0x61 0x42 0xC8 0x60 0x64 0x43 0xD8 0x60 0x01 0x8B 0x40 0x65 0x0E 0x08 0x1C 0x5B 0x00 0x80,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
790,2.294938668,2.295330872,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x43 0x26 0x74 0x83 0x6D 0x58 0x23 0x3B 0x00 0x21 0x44 0x74 0x06 0x08 0x00 0x98 0x60 0x80 0x04 0x23 0xCC 0x74 0x60 0xA0 0x00 0x22 0x60 0x84 0x88 0x74 0xC8 0x64 0xE8 0x0F 0x02 0x39 0x00 0xC4 0x00 0x05 0x01 0x14 0x84 0x14 0x00 0x30 0xFD 0x07 0xA8 0x69 0x00,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
791,2.296938612,2.297330814,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x63 0x57 0x30 0xB0 0x26 0x00 0x30 0xE8 0x65 0x00 0x30 0xD1 0x14 0x22 0x14 0x00 0x30 0x94 0x13 0xFF 0xE3 0x38 0xF5 0x53 0x13 0x74 0x13 0x34 0x13 0x03 0x30 0x60 0x93 0x41 0xB8 0x80 0xB8 0x53 0x13 0xFF 0xE3 0xDE 0xF3 0xD3 0x6C 0x32 0x13 0x12 0x13 0x4E 0x58,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
792,2.298938554,2.299330756,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x63 0x88 0x00 0xE4 0x83 0x04 0xFF 0xE3 0xB8 0xF3 0x02 0x14 0x91 0x14 0xD4 0x14 0x21 0x14 0x4E 0x13 0x60 0x8A 0x77 0x43 0x7F 0x4B 0x41 0x3B 0x03 0x0C 0x01 0x14 0x94 0x14 0x60 0x8A 0x76 0x43 0xE3 0xC7 0x80 0x28 0xFA 0x0B 0x60 0x8A 0x7D 0x43 0xE3 0xC7 0x80,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
793,2.300938496,2.301330698,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x63 0xB9 0x28 0xF5 0x0B 0x60 0x13 0x60 0x93 0x44 0x3B 0xF1 0x0B 0x00 0x30 0x24 0x35 0x83 0x13 0xC4 0xE4 0x3F 0x02 0x93 0x6C 0x00 0x33 0x00 0x23 0xCC 0x74 0x22 0xD8 0x00 0x50 0x43 0x3B 0x04 0x60 0x01 0x22 0x22 0xD8 0x0E 0x50 0x04 0x60 0xF6 0x0B 0x14 0x61,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
794,2.302938438,2.303330642,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x63 0xEA 0x1A 0x65 0xF1 0x0B 0x00 0x34 0x24 0x35 0x3A 0x12 0xC1 0xE4 0x1F 0x01 0x87 0x6C 0x00 0x33 0x00 0x23 0xCC 0x74 0xE2 0xD8 0x00 0x50 0x43 0x3B 0x1C 0x61 0x01 0x22 0xE2 0xD8 0x0E 0x50 0x1C 0x61 0xF6 0x0B 0x54 0x60 0x5A 0x64 0xF1 0x0B 0x60 0x31 0x00,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
795,2.30493838,2.305330584,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x64 0x1B 0xE0 0xAF 0x18 0x43 0x6D 0x30 0x31 0x13 0x6C 0x00 0xE0 0xAA 0x18 0x69 0x12 0xE5 0xC7 0x80 0x28 0xA3 0xDC 0xC9 0x21 0x03 0xDC 0xCA 0x21 0xD7 0x6C 0x12 0x08 0x3E 0x3B 0xB4 0x0B 0x3B 0x33 0x0D 0x64 0xB1 0x0B 0x03 0xEA 0x40 0x02 0x5B 0x11 0x01 0xEA,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
796,2.306938322,2.307330528,0.000392206,0x4C 0x05 0xFA 0x80 0x02 0x64 0x4C 0x01 0x03 0x60 0xB8 0x00 0xEA 0x00 0x02 0x7B 0x11 0xFF 0xE3 0xB3 0xDA 0xA5 0x07 0x00 0x32 0x75 0x5A 0xED 0x07 0x00 0x00 0xD2 0x14 0x5B 0x11 0x60 0x8A 0x77 0x43 0x7F 0x4B 0x41 0x3B 0x0D 0x0C 0x00 0x33 0x96 0x11 0x64 0xDC 0x2C 0x07 0x64 0xDC 0xCC,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
797,2.308938264,2.309330468,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x64 0x7D 0x21 0x60 0xA4 0x6F 0x11 0x60 0x93 0x44 0x3B 0x3B 0x0C 0x92 0x14 0x60 0x8A 0x76 0x43 0xE3 0xC7 0x80 0x28 0xFB 0x0B 0x60 0x8A 0x7D 0x43 0xE3 0xC7 0x80 0x28 0xF6 0x0B 0x70 0x11 0x60 0x93 0x40 0x3B 0x08 0x0C 0x4A 0x11 0x62 0xD8 0x2C 0x07 0x00 0x23,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
798,2.309665156,2.309665232,7.60E-08,,
799,2.309893218,2.309893296,7.80E-08,,
800,2.310938208,2.31133041,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x64 0xAE 0xCC 0x74 0x62 0xDC 0x2C 0x07 0x82 0x11 0x60 0x94 0x40 0x3B 0x2F 0x0C 0x60 0x94 0x41 0x3B 0x2C 0x0C 0x60 0x94 0x42 0x3B 0x29 0x0C 0x60 0x94 0x44 0x3B 0xDE 0x0B 0x00 0x11 0x60 0xD8 0x2C 0x07 0x5E 0x3B 0xD9 0x0B 0x01 0x33 0x02 0xEA 0x40 0x02 0x60,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
801,2.31293815,2.313330352,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x64 0xDF 0xDC 0xCD 0x21 0x00 0x33 0x34 0x10 0x60 0xDC 0x2C 0x07 0x60 0xA0 0x03 0x20 0xFF 0xE3 0xE3 0xD5 0x7C 0x10 0x00 0x83 0x00 0xE0 0x6F 0x0C 0x92 0x14 0x02 0xEA 0x40 0x02 0x2D 0x10 0x0E 0x5C 0xFF 0xE3 0xD8 0xD5 0x76 0x10 0x00 0x83 0x00 0xE0 0x64 0x0C,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
802,2.314938092,2.315330294,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x65 0x10 0x01 0x33 0x64 0xDC 0xCD 0x21 0x92 0x14 0xAD 0x10 0x65 0xD8 0x2C 0x07 0x45 0x3B 0x22 0x0C 0x65 0xD8 0xCC 0x21 0x41 0x3B 0x44 0x0C 0x40 0x85 0x13 0x33 0x8C 0x64 0xAC 0x0B 0x19 0x04 0xCC 0x5E 0x00 0x30 0x0C 0x64 0x00 0x30 0xC4 0x55 0x00 0x30 0x4C,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
803,2.316938034,2.317330238,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x65 0x41 0x5A 0x00 0x30 0x4C 0x63 0x00 0x30 0xBC 0x69 0x00 0x30 0xB0 0x26 0x00 0x30 0x70 0x74 0x00 0x30 0x0C 0x58 0x00 0x30 0xCC 0x55 0x00 0x30 0x04 0x00 0x00 0x30 0xAC 0x71 0x00 0x30 0x00 0x94 0xFF 0xE3 0xD9 0xF2 0x04 0x30 0xFF 0xE3 0xFA 0xD2 0x01 0x12,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
804,2.318937978,2.31933018,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x65 0x72 0xFF 0xE3 0xEB 0xD1 0x61 0x12 0x00 0x32 0x40 0xB3 0xFF 0xE3 0x0C 0xD2 0x02 0xEA 0x50 0x01 0x3C 0x11 0x1E 0x11 0xFF 0xE3 0x96 0xD5 0x02 0xEA 0x40 0x02 0x3C 0x11 0x1D 0x11 0xFF 0xE3 0x90 0xD5 0x01 0x33 0x65 0xDC 0xCD 0x21 0x7B 0x11 0x40 0x94 0x40,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
805,2.320937918,2.321330122,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x65 0xA3 0xA3 0x04 0x33 0x60 0xB4 0x00 0x33 0x65 0xDC 0x2C 0x07 0x92 0x14 0x77 0x11 0x62 0x93 0x40 0x3B 0xBA 0x0B 0xD6 0x07 0x00 0x00 0xD1 0x14 0x55 0x11 0x60 0x8A 0x77 0x43 0x7F 0x4B 0x41 0x3B 0x02 0x0C 0x91 0x14 0x60 0x8A 0x76 0x43 0xE3 0xC7 0x80 0x28,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
806,2.32293786,2.323330064,0.000392204,0x4C 0x05 0xFA 0x80 0x02 0x65 0xD4 0xFB 0x0B 0x60 0x8A 0x7D 0x43 0xE3 0xC7 0x80 0x28 0xF6 0x0B 0x6D 0x11 0x60 0x93 0x43 0x3B 0xF2 0x0F 0x02 0x3B 0x14 0x0C 0x44 0x3B 0x06 0x0C 0x6A 0x11 0x00 0x32 0x43 0xDC 0xCC 0x21 0x91 0x14 0x65 0x11 0x62 0x93 0x41 0x3B 0x66 0x11 0xF8 0x0B 0x01,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
807,2.324937804,2.325330006,0.000392202,0x4C 0x05 0xFA 0x80 0x02 0x66 0x05 0x32 0x43 0xDC 0xCC 0x21 0x00 0x32 0x43 0xDC 0x2C 0x07 0x91 0x14 0x83 0x11 0x02 0x33 0x40 0x84 0x8C 0x64 0x0F 0x0C 0x60 0x84 0x40 0x3B 0x7E 0x10 0x04 0x0C 0x00 0x32 0x43 0xDC 0x2C 0x07 0x00 0x32 0x40 0xA3 0x58 0x10 0x42 0x92 0x41 0x3A 0xE0 0x0F,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00
