No.,Time,Source,Destination,Protocol,Length,HID Data,Info
7468,21.721433,host,1.37.1,USB,27,,URB_INTERRUPT in
7469,21.721472,host,1.37.1,USB,91,40fa030102da00384c05fa8002bcba00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7470,21.723403,1.37.1,host,USB,27,,URB_INTERRUPT out
7471,21.725399,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7472,21.725437,host,1.37.1,USB,27,,URB_INTERRUPT in
7473,21.725561,host,1.37.1,USB,91,40fa030102db00384c05fa8002bceb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7474,21.727404,1.37.1,host,USB,27,,URB_INTERRUPT out
7475,21.729427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7476,21.729496,host,1.37.1,USB,27,,URB_INTERRUPT in
7477,21.72955,host,1.37.1,USB,91,40fa030102dc00384c05fa8002bd1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7478,21.73141,1.37.1,host,USB,27,,URB_INTERRUPT out
7479,21.733435,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7480,21.733459,host,1.37.1,USB,27,,URB_INTERRUPT in
7481,21.73413,host,1.37.1,USB,91,40fa030102dd00384c05fa8002bd4d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7482,21.735392,1.37.1,host,USB,27,,URB_INTERRUPT out
7483,21.737403,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7484,21.737433,host,1.37.1,USB,27,,URB_INTERRUPT in
7485,21.737457,host,1.37.1,USB,91,40fa030102de00384c05fa8002bd7e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7486,21.739405,1.37.1,host,USB,27,,URB_INTERRUPT out
7487,21.7414,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7488,21.741433,host,1.37.1,USB,27,,URB_INTERRUPT in
7489,21.741518,host,1.37.1,USB,91,40fa030102df00384c05fa8002bdaf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7490,21.743404,1.37.1,host,USB,27,,URB_INTERRUPT out
7491,21.745428,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7492,21.745448,host,1.37.1,USB,27,,URB_INTERRUPT in
7493,21.745479,host,1.37.1,USB,91,40fa030102e000384c05fa8002bde000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7494,21.747408,1.37.1,host,USB,27,,URB_INTERRUPT out
7495,21.749396,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7496,21.749413,host,1.37.1,USB,27,,URB_INTERRUPT in
7497,21.74967,host,1.37.1,USB,91,40fa030102e100384c05fa8002be1100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7498,21.751407,1.37.1,host,USB,27,,URB_INTERRUPT out
7499,21.753401,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7500,21.753436,host,1.37.1,USB,27,,URB_INTERRUPT in
7501,21.753454,host,1.37.1,USB,91,40fa030102e200384c05fa8002be4200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7502,21.755404,1.37.1,host,USB,27,,URB_INTERRUPT out
7503,21.757399,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7504,21.757432,host,1.37.1,USB,27,,URB_INTERRUPT in
7505,21.757455,host,1.37.1,USB,91,40fa030102e300384c05fa8002be7300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7506,21.759405,1.37.1,host,USB,27,,URB_INTERRUPT out
7507,21.761399,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7508,21.761414,host,1.37.1,USB,27,,URB_INTERRUPT in
7509,21.761453,host,1.37.1,USB,91,40fa030102e400384c05fa8002bea400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7510,21.763414,1.37.1,host,USB,27,,URB_INTERRUPT out
7511,21.765393,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7512,21.765406,host,1.37.1,USB,27,,URB_INTERRUPT in
7513,21.765732,host,1.37.1,USB,91,40fa030102e500384c05fa8002bed500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7514,21.767409,1.37.1,host,USB,27,,URB_INTERRUPT out
7515,21.769403,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7516,21.769436,host,1.37.1,USB,27,,URB_INTERRUPT in
7517,21.76948,host,1.37.1,USB,91,40fa030102e600384c05fa8002bf0600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7518,21.771407,1.37.1,host,USB,27,,URB_INTERRUPT out
7519,21.773409,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7520,21.773438,host,1.37.1,USB,27,,URB_INTERRUPT in
7521,21.773464,host,1.37.1,USB,91,40fa030102e700384c05fa8002bf3700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7522,21.775407,1.37.1,host,USB,27,,URB_INTERRUPT out
7523,21.777403,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7524,21.777434,host,1.37.1,USB,27,,URB_INTERRUPT in
7525,21.777794,host,1.37.1,USB,91,40fa030102e800384c05fa8002bf6800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7526,21.779418,1.37.1,host,USB,27,,URB_INTERRUPT out
7527,21.781402,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7528,21.781438,host,1.37.1,USB,27,,URB_INTERRUPT in
7529,21.781518,host,1.37.1,USB,91,40fa030102e900384c05fa8002bf9900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7530,21.783405,1.37.1,host,USB,27,,URB_INTERRUPT out
7531,21.785401,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7532,21.785436,host,1.37.1,USB,27,,URB_INTERRUPT in
7533,21.785476,host,1.37.1,USB,91,40fa030102ea00384c05fa8002bfca00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7534,21.787405,1.37.1,host,USB,27,,URB_INTERRUPT out
7535,21.789401,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7536,21.789434,host,1.37.1,USB,27,,URB_INTERRUPT in
7537,21.789485,host,1.37.1,USB,91,40fa030102eb00384c05fa8002bffb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7538,21.791405,1.37.1,host,USB,27,,URB_INTERRUPT out
7539,21.793637,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7540,21.793652,host,1.37.1,USB,27,,URB_INTERRUPT in
7541,21.794002,host,1.37.1,USB,91,40fa030102ec00384c05fa8002c02c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7542,21.795422,1.37.1,host,USB,27,,URB_INTERRUPT out
7555,22.00144,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7556,22.001494,host,1.37.1,USB,27,,URB_INTERRUPT in
7557,22.002944,host,1.37.1,USB,91,40fa030102ed00384c05fa8002c05d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7558,22.005433,1.37.1,host,USB,27,,URB_INTERRUPT out
7559,22.007413,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7560,22.00745,host,1.37.1,USB,27,,URB_INTERRUPT in
7561,22.007889,host,1.37.1,USB,91,40fa030102ee00384c05fa8002c08e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7562,22.009414,1.37.1,host,USB,27,,URB_INTERRUPT out
7563,22.011411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7564,22.011431,host,1.37.1,USB,27,,URB_INTERRUPT in
7565,22.012494,host,1.37.1,USB,91,40fa030102ef00384c05fa8002c0bf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7566,22.013407,1.37.1,host,USB,27,,URB_INTERRUPT out
7567,22.015414,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7568,22.015445,host,1.37.1,USB,27,,URB_INTERRUPT in
7569,22.015804,host,1.37.1,USB,91,40fa030102f000384c05fa8002c0f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7570,22.017702,1.37.1,host,USB,27,,URB_INTERRUPT out
7571,22.019418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7572,22.019433,host,1.37.1,USB,27,,URB_INTERRUPT in
7573,22.019833,host,1.37.1,USB,91,40fa030102f100384c05fa8002c12100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7574,22.021419,1.37.1,host,USB,27,,URB_INTERRUPT out
7575,22.023412,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7576,22.023447,host,1.37.1,USB,27,,URB_INTERRUPT in
7577,22.02371,host,1.37.1,USB,91,40fa030102f200384c05fa8002c15200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7578,22.025415,1.37.1,host,USB,27,,URB_INTERRUPT out
7579,22.027826,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7580,22.027845,host,1.37.1,USB,27,,URB_INTERRUPT in
7581,22.028198,host,1.37.1,USB,91,40fa030102f300384c05fa8002c18300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7582,22.029404,1.37.1,host,USB,27,,URB_INTERRUPT out
7583,22.031417,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7584,22.031447,host,1.37.1,USB,27,,URB_INTERRUPT in
7585,22.031806,host,1.37.1,USB,91,40fa030102f400384c05fa8002c1b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7586,22.03342,1.37.1,host,USB,27,,URB_INTERRUPT out
7587,22.035414,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7588,22.035445,host,1.37.1,USB,27,,URB_INTERRUPT in
7589,22.035756,host,1.37.1,USB,91,40fa030102f500384c05fa8002c1e500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7590,22.037415,1.37.1,host,USB,27,,URB_INTERRUPT out
7591,22.039411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7592,22.039445,host,1.37.1,USB,27,,URB_INTERRUPT in
7593,22.039686,host,1.37.1,USB,91,40fa030102f600384c05fa8002c21600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7594,22.041414,1.37.1,host,USB,27,,URB_INTERRUPT out
7595,22.043412,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7596,22.043443,host,1.37.1,USB,27,,URB_INTERRUPT in
7597,22.04371,host,1.37.1,USB,91,40fa030102f700384c05fa8002c24700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7598,22.045403,1.37.1,host,USB,27,,URB_INTERRUPT out
7599,22.047404,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7600,22.047417,host,1.37.1,USB,27,,URB_INTERRUPT in
7601,22.047745,host,1.37.1,USB,91,40fa030102f800384c05fa8002c27800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7602,22.049419,1.37.1,host,USB,27,,URB_INTERRUPT out
7603,22.051412,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7604,22.051444,host,1.37.1,USB,27,,URB_INTERRUPT in
7605,22.051722,host,1.37.1,USB,91,40fa030102f900384c05fa8002c2a900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7606,22.053415,1.37.1,host,USB,27,,URB_INTERRUPT out
7607,22.055411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7608,22.055445,host,1.37.1,USB,27,,URB_INTERRUPT in
7609,22.055709,host,1.37.1,USB,91,40fa030102fa00384c05fa8002c2da00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7610,22.057415,1.37.1,host,USB,27,,URB_INTERRUPT out
7611,22.059411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7612,22.059445,host,1.37.1,USB,27,,URB_INTERRUPT in
7613,22.059675,host,1.37.1,USB,91,40fa030102fb00384c05fa8002c30b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7614,22.061404,1.37.1,host,USB,27,,URB_INTERRUPT out
7615,22.063406,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7616,22.063423,host,1.37.1,USB,27,,URB_INTERRUPT in
7617,22.064123,host,1.37.1,USB,91,40fa030102fc00384c05fa8002c33c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7618,22.065424,1.37.1,host,USB,27,,URB_INTERRUPT out
7619,22.06742,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7620,22.067451,host,1.37.1,USB,27,,URB_INTERRUPT in
7621,22.067716,host,1.37.1,USB,91,40fa030102fd00384c05fa8002c36d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7622,22.069415,1.37.1,host,USB,27,,URB_INTERRUPT out
7623,22.071411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7624,22.071441,host,1.37.1,USB,27,,URB_INTERRUPT in
7625,22.071703,host,1.37.1,USB,91,40fa030102fe00384c05fa8002c39e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7626,22.073416,1.37.1,host,USB,27,,URB_INTERRUPT out
7627,22.075412,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7628,22.075444,host,1.37.1,USB,27,,URB_INTERRUPT in
7629,22.075714,host,1.37.1,USB,91,40fa030102ff00384c05fa8002c3cf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7630,22.077511,1.37.1,host,USB,27,,URB_INTERRUPT out
7643,22.079406,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7644,22.07943,host,1.37.1,USB,27,,URB_INTERRUPT in
7645,22.079806,host,1.37.1,USB,91,40fa0401020000384c05fa8002c40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7646,22.081423,1.37.1,host,USB,27,,URB_INTERRUPT out
7647,22.083414,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7648,22.083446,host,1.37.1,USB,27,,URB_INTERRUPT in
7649,22.083769,host,1.37.1,USB,91,40fa0401020100384c05fa8002c43100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7650,22.085417,1.37.1,host,USB,27,,URB_INTERRUPT out
7651,22.087411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7652,22.087445,host,1.37.1,USB,27,,URB_INTERRUPT in
7653,22.087727,host,1.37.1,USB,91,40fa0401020200384c05fa8002c46200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7654,22.089404,1.37.1,host,USB,27,,URB_INTERRUPT out
7655,22.091414,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7656,22.091445,host,1.37.1,USB,27,,URB_INTERRUPT in
7657,22.091742,host,1.37.1,USB,91,40fa0401020300384c05fa8002c49300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7658,22.093416,1.37.1,host,USB,27,,URB_INTERRUPT out
7659,22.095408,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7660,22.095427,host,1.37.1,USB,27,,URB_INTERRUPT in
7661,22.09585,host,1.37.1,USB,91,40fa0401020400384c05fa8002c4c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7662,22.097404,1.37.1,host,USB,27,,URB_INTERRUPT out
7663,22.099409,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7664,22.099428,host,1.37.1,USB,27,,URB_INTERRUPT in
7665,22.099808,host,1.37.1,USB,91,40fa0401020500384c05fa8002c4f500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7666,22.101404,1.37.1,host,USB,27,,URB_INTERRUPT out
7667,22.103403,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7668,22.103421,host,1.37.1,USB,27,,URB_INTERRUPT in
7669,22.103754,host,1.37.1,USB,91,40fa0401020600384c05fa8002c52600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7670,22.105403,1.37.1,host,USB,27,,URB_INTERRUPT out
7671,22.107405,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7672,22.107422,host,1.37.1,USB,27,,URB_INTERRUPT in
7673,22.108155,host,1.37.1,USB,91,40fa0401020700384c05fa8002c55700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7674,22.10942,1.37.1,host,USB,27,,URB_INTERRUPT out
7675,22.111418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7676,22.111467,host,1.37.1,USB,27,,URB_INTERRUPT in
7677,22.11243,host,1.37.1,USB,91,40fa0401020800384c05fa8002c58800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7678,22.11343,1.37.1,host,USB,27,,URB_INTERRUPT out
7679,22.115417,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7680,22.11545,host,1.37.1,USB,27,,URB_INTERRUPT in
7681,22.115843,host,1.37.1,USB,91,40fa0401020900384c05fa8002c5b900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7682,22.117418,1.37.1,host,USB,27,,URB_INTERRUPT out
7683,22.119418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7684,22.119449,host,1.37.1,USB,27,,URB_INTERRUPT in
7685,22.11973,host,1.37.1,USB,91,40fa0401020a00384c05fa8002c5ea00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7686,22.121419,1.37.1,host,USB,27,,URB_INTERRUPT out
7687,22.123407,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7688,22.123419,host,1.37.1,USB,27,,URB_INTERRUPT in
7689,22.123719,host,1.37.1,USB,91,40fa0401020b00384c05fa8002c61b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7690,22.125421,1.37.1,host,USB,27,,URB_INTERRUPT out
7691,22.127415,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7692,22.12745,host,1.37.1,USB,27,,URB_INTERRUPT in
7693,22.127731,host,1.37.1,USB,91,40fa0401020c00384c05fa8002c64c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7694,22.129429,1.37.1,host,USB,27,,URB_INTERRUPT out
7695,22.131415,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7696,22.13145,host,1.37.1,USB,27,,URB_INTERRUPT in
7697,22.131817,host,1.37.1,USB,91,40fa0401020d00384c05fa8002c67d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7698,22.13342,1.37.1,host,USB,27,,URB_INTERRUPT out
7699,22.135415,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7700,22.135447,host,1.37.1,USB,27,,URB_INTERRUPT in
7701,22.13576,host,1.37.1,USB,91,40fa0401020e00384c05fa8002c6ae00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7702,22.137417,1.37.1,host,USB,27,,URB_INTERRUPT out
7703,22.139405,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7704,22.139424,host,1.37.1,USB,27,,URB_INTERRUPT in
7705,22.139696,host,1.37.1,USB,91,40fa0401020f00384c05fa8002c6df00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7706,22.141422,1.37.1,host,USB,27,,URB_INTERRUPT out
7707,22.143416,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7708,22.143447,host,1.37.1,USB,27,,URB_INTERRUPT in
7709,22.143698,host,1.37.1,USB,91,40fa0401021000384c05fa8002c71000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7710,22.145407,1.37.1,host,USB,27,,URB_INTERRUPT out
7711,22.147416,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7712,22.147451,host,1.37.1,USB,27,,URB_INTERRUPT in
7713,22.147737,host,1.37.1,USB,91,40fa0401021100384c05fa8002c74100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7714,22.149421,1.37.1,host,USB,27,,URB_INTERRUPT out
7715,22.151417,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7716,22.151453,host,1.37.1,USB,27,,URB_INTERRUPT in
7717,22.151769,host,1.37.1,USB,91,40fa0401021200384c05fa8002c77200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7718,22.153426,1.37.1,host,USB,27,,URB_INTERRUPT out
7719,22.155418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7720,22.15545,host,1.37.1,USB,27,,URB_INTERRUPT in
7721,22.155763,host,1.37.1,USB,91,40fa0401021300384c05fa8002c7a300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7722,22.15742,1.37.1,host,USB,27,,URB_INTERRUPT out
7723,22.15942,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7724,22.15945,host,1.37.1,USB,27,,URB_INTERRUPT in
7725,22.159692,host,1.37.1,USB,91,40fa0401021400384c05fa8002c7d400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7726,22.161418,1.37.1,host,USB,27,,URB_INTERRUPT out
7727,22.163421,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7728,22.163454,host,1.37.1,USB,27,,URB_INTERRUPT in
7729,22.163547,host,1.37.1,USB,91,40fa0401021500384c05fa8002c80500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7730,22.165424,1.37.1,host,USB,27,,URB_INTERRUPT out
