,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y25,0,2,3,4,3,2,1,4,4,0,2,3,2,3,0,2,2,2,
Y26,0,4,2,4,2,3,2,2,2,0,2,2,2,3,2,2,6,2,
Y27,0,2,2,2,2,2,0,0,0,2,4,2,2,3,2,1,2,2,
Y28,-2,0,3,0,0,2,0,2,2,4,3,2,3,2,2,2,2,2,
Y29,0,2,4,0,3,3,2,2,2,2,2,3,3,3,2,2,2,2,
Y30,-1,4,2,1,4,4,2,0,2,2,3,0,3,2,3,2,2,2,
Y31,0,2,4,2,4,3,2,2,2,3,4,2,3,4,0,2,4,2,
Y32,2,4,1,2,0,2,2,2,2,3,2,2,0,0,4,2,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_33,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,2,2,2,0,,,4,0,4,2,2,2,2,,
Y2,-1,2,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,-2,
Y3,-1,0,2,-2,0,2,-2,-2,0,0,0,0,-2,2,0,1,0,-2,
Y4,-2,-1,2,0,-2,0,-2,2,2,0,0,0,0,0,0,2,0,-2,
Y5,-3,-2,2,-4,-2,0,0,-2,-1,0,-2,0,-1,0,0,0,0,-3,
Y6,-2,-2,2,-1,2,0,0,-2,0,-2,0,-2,2,2,-2,-2,-2,-2,
Y7,-2,-2,0,0,-2,0,0,-2,0,-2,2,2,1,0,2,2,0,-2,
Y8,-2,1,-2,-2,0,-2,0,-2,0,-2,2,2,0,0,2,2,-2,-4,
Y9,-3,-3,2,-2,0,2,0,-2,0,0,2,0,0,0,2,0,-2,0,
Y10,-3,-2,0,0,2,1,0,0,2,0,0,0,-2,1,-1,0,-2,0,
Y11,-4,-2,-1,0,2,-2,0,-2,0,0,2,0,1,1,-2,0,0,2,
Y12,-2,0,2,2,2,-4,-4,-3,-2,0,2,0,0,2,-2,2,2,2,
Y13,0,-2,-2,2,0,-2,0,2,-2,-2,4,0,3,4,2,2,0,0,
Y14,-2,0,0,2,0,0,2,0,1,0,0,0,2,0,4,2,0,1,
Y15,-3,-2,2,4,0,2,0,0,2,2,0,0,2,0,2,-2,0,0,
Y16,-1,-2,0,2,0,2,0,-4,-2,2,0,2,2,0,0,0,0,0,
Y17,-2,-2,0,0,0,0,2,1,0,1,-2,2,4,2,4,2,0,2,
Y18,-1,0,0,0,4,0,-2,2,2,2,2,2,4,2,2,4,0,2,
Y19,0,2,2,2,2,2,2,2,2,0,2,4,2,2,2,2,2,2,
Y20,-1,2,2,0,2,2,4,2,2,0,2,2,2,2,2,3,2,-2,
Y21,-2,2,2,2,0,2,0,2,2,0,0,2,2,2,0,0,1,0,
Y22,0,2,4,2,2,4,2,0,2,0,4,2,2,2,2,0,0,0,
Y23,2,4,2,2,2,2,2,2,4,5,4,2,4,3,3,2,2,3,
Y24,0,2,2,2,0,2,2,4,4,4,4,2,3,2,2,2,2,3,
Y25,0,1,3,4,3,2,2,4,4,2,2,2,2,3,2,4,2,2,
Y26,0,4,4,2,3,3,2,1,4,2,3,1,2,3,2,4,3,0,
Y27,0,2,4,2,2,2,-2,0,2,4,3,2,3,3,2,2,2,2,
Y28,-2,0,4,0,0,2,0,2,2,3,3,2,3,2,2,2,2,2,
Y29,0,4,4,2,3,3,1,3,2,2,3,2,2,3,2,2,3,2,
Y30,1,3,2,2,3,2,2,2,3,2,2,2,3,2,3,2,2,0,
Y31,0,3,3,2,2,2,2,2,2,3,2,2,3,3,0,2,2,2,
Y32,1,4,2,2,0,2,0,2,2,3,1,2,2,2,2,4,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_34,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,0,1,0,0,,,4,0,1,2,2,2,0,,
Y2,-2,2,0,-2,0,0,-2,2,-2,0,1,-2,0,0,0,0,-2,-2,
Y3,-3,-2,4,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,1,2,-1,
Y4,-3,-1,2,2,-2,-2,-2,0,0,-2,0,-2,-2,2,0,0,0,-2,
Y5,-3,-2,2,0,-2,-2,0,0,0,-4,0,-2,-2,0,0,-2,0,-1,
Y6,-2,-2,0,0,0,0,0,0,0,-2,0,-4,0,0,-2,-2,0,0,
Y7,-2,-2,0,0,0,0,0,0,0,-4,2,0,0,2,2,2,0,-2,
Y8,-2,0,0,0,0,-2,0,-1,0,-2,0,0,-2,0,2,0,-2,-2,
Y9,-3,-2,2,0,0,0,0,-2,-2,0,2,0,2,2,2,0,-2,0,
Y10,-2,-2,-2,0,2,0,-2,0,0,0,0,-2,0,1,0,0,-2,0,
Y11,-4,0,0,0,2,-2,0,0,0,0,2,-2,1,0,0,0,0,2,
Y12,-2,0,4,2,2,-2,-3,-3,-1,0,2,0,0,2,0,2,2,2,
Y13,0,-2,-2,2,0,-2,-2,2,-2,-2,4,0,3,4,0,2,0,0,
Y14,-1,0,2,4,0,0,2,0,2,0,0,0,2,0,2,2,0,0,
Y15,-1,0,2,4,2,2,2,2,0,2,0,0,2,0,2,0,0,2,
Y16,0,0,0,2,2,2,2,-2,0,0,0,2,2,0,2,0,0,2,
Y17,0,-2,2,0,0,0,0,1,0,1,0,2,4,2,3,2,2,2,
Y18,0,2,0,2,4,2,-2,2,0,0,2,2,2,2,2,2,2,2,
Y19,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,4,
Y20,-2,2,0,2,0,2,4,2,2,2,2,2,2,4,2,2,3,0,
Y21,-2,2,2,2,2,2,2,4,2,2,2,2,2,4,0,2,2,2,
Y22,0,2,4,2,2,4,4,0,4,0,4,2,2,4,2,-2,2,2,
Y23,2,2,4,2,2,3,4,4,3,4,3,2,2,4,3,2,2,3,
Y24,0,2,3,2,0,2,4,4,2,4,4,2,2,4,4,2,2,2,
Y25,2,2,4,4,4,3,0,3,3,2,2,1,3,4,2,4,1,0,
Y26,2,3,4,4,3,3,2,2,3,2,3,0,3,2,4,4,2,2,
Y27,0,4,4,2,0,0,0,2,2,4,2,2,3,3,4,2,3,4,
Y28,0,0,3,0,0,2,0,4,2,3,4,4,3,1,4,3,2,4,
Y29,0,4,4,2,2,3,2,3,2,2,3,2,2,3,2,2,2,4,
Y30,0,2,2,2,3,2,2,4,3,2,2,2,2,2,3,2,2,0,
Y31,0,2,3,2,2,2,1,2,2,3,2,2,3,3,0,1,4,2,
Y32,2,4,3,2,0,2,2,2,2,3,0,0,0,2,3,4,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gesture:,
RAWDATA_35,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,2,2,2,2,0,2,0,,,2,2,3,2,2,2,2,,
Y2,-1,0,0,-2,0,0,0,2,-2,2,2,0,2,0,0,0,0,0,
Y3,-2,0,2,0,0,-2,-2,-2,0,0,2,-2,0,0,-2,1,2,0,
Y4,-3,-2,0,-2,-2,0,-2,2,0,0,0,0,-2,2,-2,0,0,-2,
Y5,-3,-2,2,0,-2,-2,0,2,0,-2,0,0,-1,0,0,-2,0,-1,
Y6,0,0,0,-1,0,0,0,0,0,0,2,-4,0,0,-2,0,2,-1,
Y7,0,-1,0,0,-2,0,0,2,0,-2,0,2,-2,0,2,2,0,0,
Y8,0,0,2,0,2,2,0,-1,0,0,2,2,-2,0,2,0,0,0,
Y9,-2,-2,0,0,2,0,0,0,0,0,2,0,2,2,2,2,0,0,
Y10,-2,-2,-2,0,4,2,0,2,2,0,1,0,0,1,-2,0,-2,0,
Y11,-2,0,0,0,0,-2,1,0,2,2,2,0,3,2,-2,0,2,2,
Y12,-2,0,2,2,2,0,-1,0,1,0,4,0,2,2,0,2,2,2,
Y13,0,0,0,2,2,0,0,4,-2,0,3,2,4,2,0,2,2,0,
Y14,-1,2,2,4,0,0,4,2,2,2,2,2,2,2,4,2,2,3,
Y15,0,2,2,2,0,2,4,0,2,4,0,0,4,0,3,0,0,2,
Y16,0,0,0,2,2,4,4,0,2,2,2,2,4,2,2,0,2,2,
Y17,2,0,2,2,0,0,2,3,0,3,2,4,4,4,3,4,2,2,
Y18,0,2,-2,4,2,2,0,2,4,2,4,4,4,4,2,2,2,4,
Y19,0,2,2,2,0,2,4,4,4,4,4,4,4,4,4,2,4,6,
Y20,-1,2,0,4,2,4,4,6,4,4,4,4,4,4,4,2,3,2,
Y21,0,4,6,2,4,2,6,4,5,4,4,4,4,4,2,2,2,2,
Y22,2,2,4,4,4,4,6,4,5,4,4,6,2,2,3,-2,4,4,
Y23,2,2,4,4,4,4,6,6,6,5,5,4,4,5,3,2,3,4,
Y24,2,2,4,6,0,4,6,6,4,4,4,4,4,5,4,2,2,3,
Y25,2,4,2,2,4,4,2,5,5,2,5,2,4,4,2,3,0,2,
Y26,2,3,4,4,2,3,2,4,4,2,4,2,2,2,4,3,2,2,
Y27,0,4,4,4,2,2,0,4,4,4,4,4,4,5,2,2,4,4,
Y28,2,2,2,2,2,3,2,6,4,4,4,4,5,3,4,4,2,4,
Y29,0,3,4,4,2,3,4,5,2,2,5,4,4,4,4,2,2,4,
Y30,0,3,4,2,3,2,2,4,2,5,2,2,4,2,3,3,3,0,
Y31,2,2,4,2,1,3,2,2,2,5,4,4,2,3,0,2,4,4,
Y32,2,3,4,4,2,2,4,2,4,4,2,4,2,2,3,2,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_36,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_36,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,0,0,2,2,0,,,2,2,3,4,0,2,2,,
Y2,-2,0,-2,-4,0,0,-2,0,-2,2,1,0,0,0,0,2,0,0,
Y3,-3,0,2,-2,0,0,-2,-4,-2,0,0,-2,-2,0,-2,1,0,-1,
Y4,-3,-3,-2,-2,-4,0,-4,2,-2,0,0,-2,-2,2,0,0,2,0,
Y5,-2,0,2,-2,0,0,0,0,0,-2,0,-2,-1,0,0,-2,0,-1,
Y6,-2,0,0,-1,2,2,-2,0,2,0,0,-1,0,0,-2,0,0,-1,
Y7,-2,-2,2,-2,-2,0,2,0,0,-1,-2,2,0,0,2,2,0,-2,
Y8,-2,-2,0,-2,0,2,0,-1,0,-2,0,2,-2,0,4,2,0,0,
Y9,-3,-3,0,-2,2,0,0,0,0,0,2,0,2,2,2,2,0,0,
Y10,-2,-2,-2,0,1,2,0,0,0,0,0,0,0,1,-2,2,-4,0,
Y11,-3,-3,-1,0,0,-2,1,-2,2,0,4,0,0,2,-2,0,2,2,
Y12,-2,-2,2,0,2,-2,1,0,0,0,3,2,2,2,0,2,2,2,
Y13,0,-2,-2,2,0,-2,0,4,-4,0,3,2,2,2,0,2,2,2,
Y14,-2,0,2,2,0,0,2,2,1,2,2,2,2,2,2,2,2,3,
Y15,-1,2,2,3,0,2,2,0,2,2,0,2,4,2,3,0,2,2,
Y16,0,0,2,2,0,2,4,0,2,2,2,2,4,4,2,0,2,2,
Y17,0,-2,0,2,0,0,2,4,0,3,4,4,4,4,4,4,0,4,
Y18,0,2,-2,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,
Y19,2,2,2,2,0,2,4,4,6,4,5,6,6,4,4,4,5,4,
Y20,-1,2,0,2,2,2,4,4,4,6,6,6,6,4,4,4,4,4,
Y21,2,2,2,2,4,4,4,6,8,51,10,8,6,4,4,2,2,4,
Y22,2,2,2,4,4,4,6,10,79,197,89,10,8,4,2,0,4,2,
Y23,4,4,4,4,4,4,4,6,53,104,65,10,8,6,5,6,4,4,
Y24,2,0,3,4,2,5,4,6,6,8,8,6,4,5,4,4,4,3,
Y25,2,2,2,2,4,4,4,4,4,5,4,4,4,4,2,4,2,0,
Y26,0,3,3,2,3,2,2,4,4,2,4,4,4,3,2,3,2,4,
Y27,0,4,2,2,2,2,2,6,2,4,4,2,4,2,0,3,4,4,
Y28,0,0,2,2,4,2,4,4,2,3,4,4,4,4,4,4,4,4,
Y29,-4,1,4,2,2,2,3,2,2,2,2,4,4,4,2,2,4,2,
Y30,-2,1,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,
Y31,2,2,2,4,2,3,4,2,3,2,2,3,2,3,0,2,2,2,
Y32,2,2,2,4,2,1,3,2,4,2,2,4,2,2,2,3,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_37,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_37,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,0,0,4,0,0,,,2,0,2,2,2,4,0,,
Y2,-2,0,0,-4,0,2,-4,0,-2,2,1,0,0,0,0,2,0,-2,
Y3,-2,-2,2,-2,0,0,-2,-2,0,0,0,-2,0,2,-2,0,0,0,
Y4,-3,-2,-2,-2,-4,0,-4,0,0,0,0,-2,-2,2,0,0,0,-2,
Y5,-3,-2,2,-2,-2,0,0,0,0,-4,0,-2,-1,2,0,0,2,-1,
Y6,-2,0,2,-1,0,0,-2,-2,0,0,0,-2,2,0,-2,0,0,-1,
Y7,-2,-2,2,0,-2,2,0,-2,0,-1,-2,2,0,2,2,2,0,0,
Y8,-2,-2,0,0,-2,2,0,-1,0,0,0,0,0,-2,2,2,0,0,
Y9,-2,-2,-2,0,0,0,-2,-2,0,-2,2,0,4,2,2,2,0,0,
Y10,-2,-2,-2,0,1,2,0,0,-2,0,0,-2,2,2,0,0,-2,0,
Y11,-3,-2,-3,0,0,0,1,0,0,0,2,0,0,2,-4,0,0,2,
Y12,-2,-2,0,0,0,-4,0,0,-2,0,3,2,4,2,0,2,2,2,
Y13,0,0,-2,2,0,0,-2,2,0,0,2,2,2,2,0,2,0,2,
Y14,-1,0,2,2,0,2,0,0,2,4,2,2,2,2,0,1,2,2,
Y15,-1,2,0,2,0,2,2,0,2,2,2,2,2,2,3,-2,0,4,
Y16,0,0,0,2,2,4,4,0,0,4,2,2,6,4,2,2,2,4,
Y17,-2,0,0,2,2,0,2,3,0,3,4,4,4,4,4,4,2,2,
Y18,0,2,-2,2,4,2,2,4,2,2,4,4,4,4,2,5,4,4,
Y19,2,2,2,0,2,4,4,4,4,4,4,4,2,4,4,4,4,4,
Y20,-1,2,0,2,2,2,3,7,6,10,8,10,5,4,4,4,5,4,
Y21,-2,4,2,2,4,4,4,8,63,185,89,18,8,7,4,2,2,2,
Y22,2,2,1,2,4,4,4,18,328,675,456,63,10,4,4,2,4,4,
Y23,2,4,2,4,4,4,6,10,199,481,248,26,10,4,4,2,4,5,
Y24,2,2,2,2,4,2,2,6,12,20,16,10,7,4,4,4,4,4,
Y25,2,3,2,2,4,4,4,4,5,7,7,6,4,4,4,4,4,2,
Y26,0,2,2,3,4,4,2,4,4,4,6,6,4,4,4,4,2,4,
Y27,-2,4,2,2,2,2,2,4,2,4,4,3,4,2,0,3,4,4,
Y28,0,0,2,2,4,2,2,3,2,3,4,5,4,4,4,2,4,4,
Y29,-2,2,2,4,3,4,3,2,3,2,1,3,2,2,2,1,3,2,
Y30,0,1,0,1,2,3,2,3,2,2,3,2,2,3,3,3,3,2,
Y31,0,2,2,2,2,2,4,2,1,3,2,3,3,3,0,2,2,0,
Y32,2,2,2,2,0,0,2,3,4,2,2,4,2,0,2,3,2,0,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_38,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_38,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,0,2,0,0,,,2,0,1,2,4,2,2,,
Y2,-3,0,0,-4,-2,0,-4,0,-2,2,1,0,0,0,0,0,0,0,
Y3,-2,0,2,-2,0,0,-4,-4,0,-2,2,-2,-2,0,-2,1,2,0,
Y4,-3,-1,0,0,-4,0,-4,0,2,0,0,-2,-2,0,-2,0,2,0,
Y5,-2,-2,2,0,-2,2,0,-2,-2,0,0,-2,-2,0,0,-4,0,-1,
Y6,-1,-2,0,-1,0,0,-2,-2,0,2,0,-2,0,0,-2,0,0,0,
Y7,-2,-3,2,-2,0,0,0,0,0,-1,0,2,0,2,2,2,0,0,
Y8,0,-4,0,0,-2,0,-2,-2,0,0,0,0,0,-2,2,2,-2,0,
Y9,-2,-2,-2,0,0,-2,-2,-2,0,-2,0,0,2,0,2,0,0,0,
Y10,-2,-2,-2,0,1,2,0,0,-2,0,1,-2,0,1,-2,0,-2,0,
Y11,-2,-2,-2,0,2,0,1,2,2,2,2,0,0,2,-2,0,0,2,
Y12,0,-2,0,0,0,-2,-1,0,-2,2,2,2,2,2,0,4,2,2,
Y13,0,0,-2,2,0,0,-2,2,0,0,0,0,2,0,0,2,-2,2,
Y14,-1,0,2,0,0,0,2,0,3,4,2,0,4,2,2,3,2,2,
Y15,-1,2,0,1,0,4,2,0,2,2,2,0,2,0,3,0,0,4,
Y16,-2,0,0,0,2,4,4,0,2,4,2,2,2,2,2,2,2,4,
Y17,0,-2,0,2,2,0,2,2,2,4,2,4,4,4,3,4,2,4,
Y18,0,2,-2,4,4,2,2,2,2,4,4,4,5,4,2,2,4,2,
Y19,0,2,2,2,2,4,4,4,4,4,6,4,2,4,4,6,4,2,
Y20,0,4,0,2,4,4,3,8,6,10,8,4,6,2,4,4,2,4,
Y21,0,4,2,4,4,4,4,12,75,197,104,26,4,3,6,4,2,4,
Y22,4,2,2,4,4,5,4,26,408,699,461,65,8,4,5,2,4,6,
Y23,2,4,4,4,4,4,4,18,269,538,271,38,10,4,4,2,4,4,
Y24,2,4,2,2,4,2,2,8,18,32,26,12,6,3,4,2,4,4,
Y25,0,2,2,2,2,3,4,4,7,7,7,4,3,2,4,5,4,4,
Y26,2,2,2,2,2,3,2,2,4,4,3,2,3,3,2,4,4,4,
Y27,0,4,3,4,3,4,2,4,4,4,4,2,2,3,0,3,4,4,
Y28,0,2,2,2,2,2,2,4,5,4,4,3,2,2,4,2,4,4,
Y29,0,3,2,4,2,2,3,4,4,2,1,3,1,2,2,1,2,2,
Y30,0,2,1,1,3,3,2,3,3,2,2,2,2,3,3,3,3,4,
Y31,0,2,4,2,3,2,2,2,2,2,2,2,3,3,0,2,2,2,
Y32,2,2,3,2,0,3,2,2,6,2,2,4,0,0,3,2,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_39,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_39,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,0,0,0,0,,,4,0,1,0,4,2,0,,
Y2,-3,0,0,-4,0,0,-6,2,-2,0,1,0,0,0,0,0,0,-2,
Y3,-2,-2,2,-2,0,0,-2,-4,0,-2,2,0,-2,0,-4,0,2,0,
Y4,-3,0,0,-2,-2,0,-2,0,0,-2,0,0,-2,0,-2,0,0,-2,
Y5,-3,0,2,-2,-2,0,0,-2,0,0,0,-2,-2,0,2,-2,0,-3,
Y6,-1,-2,0,-2,0,0,-2,0,0,0,0,-2,2,0,-2,0,0,-2,
Y7,-2,-3,0,0,-2,0,0,0,0,0,0,4,2,0,4,4,0,-2,
Y8,0,-4,-2,0,-2,0,-2,-3,-2,0,0,2,-2,-2,2,2,-2,0,
Y9,-2,-2,0,-2,0,-2,-2,-4,0,0,0,2,2,0,2,2,2,0,
Y10,-2,-2,-2,2,1,2,-2,0,0,0,1,-2,0,1,-4,0,0,0,
Y11,-2,-3,-2,-2,2,-2,1,2,0,2,4,0,1,0,-2,0,0,0,
Y12,0,-2,2,0,0,0,-1,0,-1,2,2,2,2,2,0,2,2,2,
Y13,0,0,0,2,0,0,0,2,-2,0,2,2,0,0,0,2,-2,0,
Y14,-2,0,0,0,0,2,2,2,3,2,4,2,2,4,3,3,2,3,
Y15,-1,2,0,1,0,4,0,0,4,4,4,2,2,2,3,0,0,4,
Y16,0,0,-2,2,2,4,2,0,2,4,4,2,2,2,2,0,2,4,
Y17,-2,-2,0,2,0,0,2,0,2,4,4,4,2,4,3,4,4,4,
Y18,0,2,-2,2,4,0,2,2,2,4,6,2,2,2,2,2,4,2,
Y19,2,2,0,0,2,2,2,4,2,2,4,4,2,4,4,2,2,2,
Y20,0,4,0,2,4,4,4,8,6,8,8,4,4,2,4,4,3,2,
Y21,2,2,0,4,2,4,6,14,89,216,116,30,4,4,4,4,2,4,
Y22,4,2,2,0,4,4,6,32,410,711,467,69,6,4,4,2,4,4,
Y23,2,4,4,4,4,4,4,22,275,536,291,46,6,5,4,4,4,4,
Y24,0,4,2,2,4,2,2,8,24,42,32,14,6,2,2,2,2,4,
Y25,0,2,2,3,4,4,4,5,7,9,8,4,4,2,4,3,4,4,
Y26,0,3,2,2,2,5,2,3,6,6,4,2,4,4,2,2,4,2,
Y27,0,2,3,4,2,4,2,2,6,4,4,2,2,3,2,3,4,2,
Y28,0,0,2,2,0,4,4,4,4,3,5,3,1,2,2,2,4,4,
Y29,0,2,2,4,3,4,4,2,3,2,4,4,2,2,2,1,3,2,
Y30,0,2,2,1,4,4,2,2,3,2,4,2,3,3,2,3,2,4,
Y31,0,2,3,4,2,3,2,2,2,2,4,4,2,3,2,2,2,2,
Y32,2,3,2,2,0,2,2,2,4,3,2,6,2,0,3,2,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_40,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_40,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,2,0,2,0,0,0,,,4,0,1,2,4,4,0,,
Y2,-2,0,0,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,
Y3,-3,-2,0,-2,0,0,-2,-4,0,0,2,-2,-2,2,-2,1,2,-1,
Y4,-3,0,0,0,-2,0,0,0,0,-2,0,-2,0,2,0,0,0,-2,
Y5,-2,2,2,0,2,0,0,0,0,0,0,0,-2,-2,2,0,0,-2,
Y6,-2,-2,2,-2,2,0,0,2,0,0,2,-2,2,0,-2,0,2,-1,
Y7,-2,-3,0,-2,-2,2,0,0,0,-1,0,2,0,0,2,4,0,-2,
Y8,-2,-2,-2,0,-2,0,0,-1,-2,0,0,2,0,-2,4,2,-2,0,
Y9,-2,-2,2,-2,0,-2,-2,-2,0,0,2,0,2,0,2,0,2,-2,
Y10,-3,-2,0,2,1,4,-2,0,0,0,2,-2,0,1,-2,2,0,-2,
Y11,-4,-3,-1,-2,0,0,1,2,0,4,4,0,1,0,0,0,0,0,
Y12,-2,-4,2,2,2,0,-1,0,-1,2,3,4,2,2,2,2,0,2,
Y13,0,0,-2,0,0,0,0,4,-2,0,2,4,2,1,2,2,-2,0,
Y14,-1,0,0,2,0,2,2,2,3,2,4,2,0,4,3,3,2,3,
Y15,-1,0,2,2,2,4,2,0,2,4,4,2,2,4,3,0,2,4,
Y16,0,2,0,2,2,4,4,0,2,4,6,2,2,2,4,0,4,4,
Y17,-2,-2,0,0,0,0,2,2,4,5,4,4,4,6,4,6,2,4,
Y18,-2,2,0,2,2,0,2,4,2,4,4,4,2,4,4,2,2,3,
Y19,2,2,2,0,4,4,2,4,4,2,6,4,2,4,4,2,2,2,
Y20,0,2,4,2,4,6,4,9,6,10,10,6,5,4,4,4,3,2,
Y21,4,2,2,4,0,6,4,14,99,234,126,32,4,3,4,4,2,6,
Y22,4,2,3,4,4,4,4,40,424,711,473,69,4,6,2,2,4,4,
Y23,2,4,2,4,4,5,4,26,283,532,293,48,4,4,2,4,4,4,
Y24,0,2,3,0,4,4,2,8,26,48,32,16,6,2,4,2,2,4,
Y25,0,3,3,2,4,4,4,5,7,4,7,2,5,2,6,4,2,4,
Y26,2,3,4,2,4,4,4,2,4,4,4,4,4,4,4,2,3,2,
Y27,0,4,4,4,4,4,4,2,2,4,4,4,2,2,2,4,4,2,
Y28,0,0,3,2,2,4,4,2,2,3,2,4,1,1,6,2,4,4,
Y29,0,2,2,4,5,4,4,2,3,2,4,5,3,2,2,0,4,4,
Y30,0,2,2,1,4,4,2,2,2,2,4,2,3,2,3,3,3,4,
Y31,0,3,3,4,2,2,4,2,2,3,4,3,2,2,2,2,2,2,
Y32,1,3,4,2,2,2,2,2,2,2,2,2,2,0,3,3,2,2,

,ID1,,ID2,,ID3,,ID4,,ID5,,ID6,,ID7,,ID8,,ID9,,ID10,,
Frame,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,
LINE_41,381,1081,,,,,,,,,,,,,,,,,,,
RAWDATA_41,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,
Y1,,0,0,2,0,0,2,0,,,4,2,1,2,4,4,2,,
Y2,-1,0,0,-4,0,0,0,0,0,2,2,0,0,-2,0,0,0,-2,
Y3,-2,0,0,0,-2,0,-2,-2,2,0,2,-2,-2,0,-2,1,2,0,
Y4,-3,0,0,0,-2,0,0,0,0,0,2,0,-2,0,0,2,2,-4,
Y5,-2,0,0,-2,0,0,-2,-2,0,0,2,0,-2,0,2,0,0,-1,
Y6,-2,-2,0,-1,-2,0,-2,-2,2,0,0,-1,2,0,-2,0,2,-1,
Y7,-2,-2,2,0,-2,0,2,0,0,-1,0,2,2,0,2,2,0,-4,
Y8,-2,-2,-2,0,-2,0,4,-1,2,0,0,2,0,-2,2,2,-2,0,
Y9,-2,-2,0,0,0,0,0,-2,-2,0,2,0,2,2,0,2,0,0,
Y10,-2,-2,2,2,1,2,0,0,0,2,2,0,-2,2,-2,2,-2,0,
